text,average_path_length,maximum_path_length,num_clauses,num_phrases,num_subordinating_conjunctions,prop_nouns,prop_verbs,prop_adjectives,prop_pronouns,num_tokens,total_freq,avg_token_length
"Валяясь на диване с твердыми допотопными валиками, с просевшими пружинами, покуривая, поглядывал Денисов на карту полушарий и не одобрял расположения континентов.",2.2916666666666665,13.0,2.0,5.0,0.0,0.28,0.16,0.12,0.0,25,108191.2,6.761904761904762
"Ванных нигде нет, только тесная уборная с унитазом и раковина - где на кухне, где в передней.",2.210526315789474,16.0,0.0,1.0,0.0,0.2,0.1,0.1,0.0,20,99070.2,4.529411764705882
"Ведомство обвинили в непредоставлении информации о ведении образовательной деятельности без лицензии, подделке дипломов гособразца, нецелевом расходовании бюджетных средств и лжевузах, выпускники которых устраиваются на работу с фальшивыми дипломами, и другом.",2.411764705882353,32.0,0.0,4.0,0.0,0.4571428571428571,0.0571428571428571,0.1142857142857142,0.0285714285714285,35,134582.90000000002,7.7
"Ведь власти не смогут, как в советское время, загнать людей в колхозы.",2.2142857142857144,10.0,0.0,4.0,0.0,0.2666666666666666,0.1333333333333333,0.0666666666666666,0.0,15,82817.09999999999,4.916666666666667
"Ведь главная проблема подростковой неуспеваемости не в недостатке способностей, а в слабой мотивации.",2.071428571428572,6.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.2,0.0,15,81254.0,6.846153846153846
"Ведь и итальянцы, и немцы, и все другие рассуждают примерно так: переводить деньги на родину, где нет стабильности в вопросах налогообложения, не стоит"".",2.931034482758621,18.0,0.0,5.0,0.0,0.2333333333333333,0.1333333333333333,0.0333333333333333,0.0,30,177570.40000000002,5.695652173913044
Ведь мертвые и похищенные не в состоянии себя защитить.,1.5555555555555556,5.0,0.0,2.0,0.0,0.1,0.2,0.1,0.1,10,87515.90000000001,5.222222222222222
Вечером в четверг глава МИД России прибыл в Москву.,1.2222222222222223,5.0,0.0,3.0,0.0,0.3,0.1,0.0,0.0,10,63031.4,4.777777777777778
"Видимо, он разочаровался в том, что начиналось в перестройку, а уже в 1993 году ему стало ясно, что дело плохо.",2.4166666666666665,20.0,2.0,6.0,2.0,0.12,0.12,0.12,0.08,25,117455.4,4.6
"Визит в Москву представителей Исламского движения сопротивления (ХАМАС), победившего на выборах в Палестинской автономии, вызвал довольно сильные эмоции в мире.",1.875,17.0,1.0,3.0,0.0,0.32,0.08,0.12,0.0,25,110170.1,7.05
Вика накрутила на палец кончик косы и уставилась в тетрадь - все шло неправильно.,2.571428571428572,12.0,0.0,6.0,0.0,0.4,0.2,0.0,0.0,15,86448.40000000001,4.857142857142857
