INPUT:text	INPUT:text1	INPUT:text2	OUTPUT:category	GOLDEN:category	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
Размышление и самообучение в круг ее задач не входили .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6c81befc713189a2436	00023f0ffa--63e7ad0703b5dd74ad8e5956	00023f0ffa--63e7b6c81befc713189a2436	fe8c1a75f64b93e95922bf854a23f2ad	APPROVED	2023-02-11T15:39:52.104
Сейчас единства в этом вопросе в России не существует .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6c81d35f828b7ff8738	00023f0ffa--63e7ad0903b5dd74ad8e59bf	00023f0ffa--63e7b6c81d35f828b7ff8738	3456e333153cb57cd5419dac5042a212	APPROVED	2023-02-11T15:39:52.823
Руководящую роль в политике и экономике играли родовые кланы .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6c85e82947f3f469a95	00023f0ffa--63e7ad1a03b5dd74ad8e5c9e	00023f0ffa--63e7b6c85e82947f3f469a95	bc75a343cc1222bd6f634e290298428f	APPROVED	2023-02-11T15:39:52.553
Они были подвижны и катились всегда в одну сторону .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6c938b49f608d4a8a1d	00023f0ffa--63e7ad1803b5dd74ad8e5c18	00023f0ffa--63e7b6c938b49f608d4a8a1d	3c92b7a0e2ff16793de07aef96e53d75	APPROVED	2023-02-11T15:39:53.469
Сейчас единства в этом вопросе в России не существует .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6c98fb2e27ee93cb41d	00023f0ffa--63e7ad0903b5dd74ad8e59bf	00023f0ffa--63e7b6c98fb2e27ee93cb41d	edca193421c852528ac33afd4fb1ea0a	APPROVED	2023-02-11T15:39:53.728
Руководящую роль в политике и экономике играли родовые кланы .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6ca31137e5dec1c9c12	00023f0ffa--63e7ad1a03b5dd74ad8e5c9e	00023f0ffa--63e7b6ca31137e5dec1c9c12	e22c7c1283855ecb16bbd892e600ec88	APPROVED	2023-02-11T15:39:54.116
Размышление и самообучение в круг ее задач не входили .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6ca38b49f608d4a8a3d	00023f0ffa--63e7ad0703b5dd74ad8e5956	00023f0ffa--63e7b6ca38b49f608d4a8a3d	077b290d72e0556ab58920a532297657	APPROVED	2023-02-11T15:39:54.441
Сейчас единства в этом вопросе в России не существует .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6ca577f0875d59abda6	00023f0ffa--63e7ad0903b5dd74ad8e59bf	00023f0ffa--63e7b6ca577f0875d59abda6	4e89a143fb486331379d3281a670c404	APPROVED	2023-02-11T15:39:54.855
Китай тому пример , да и не только он .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cae0e9031110acc735	00023f0ffa--63e7ad1603b5dd74ad8e5bcf	00023f0ffa--63e7b6cae0e9031110acc735	5a2826fc2abd9f9ff42404babdde1928	APPROVED	2023-02-11T15:39:54.709
Потому что хорошее должно быть и в виде приятного .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cae0e9031110acc739	00023f0ffa--63e7ad0803b5dd74ad8e598f	00023f0ffa--63e7b6cae0e9031110acc739	a9a5bbd581f0d0332407dcf9f9598667	APPROVED	2023-02-11T15:39:54.741
Потому что хорошее должно быть и в виде приятного .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cb03b5dd74ad8f7464	00023f0ffa--63e7ad0803b5dd74ad8e598f	00023f0ffa--63e7b6cb03b5dd74ad8f7464	8de76da667650ae7f92da8b6e80fb34f	APPROVED	2023-02-11T15:39:55.490
Сейчас единства в этом вопросе в России не существует .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cb31137e5dec1c9c60	00023f0ffa--63e7ad0903b5dd74ad8e59bf	00023f0ffa--63e7b6cb31137e5dec1c9c60	fea0bc3b963ff0359b80665363ee7734	APPROVED	2023-02-11T15:39:55.652
Они были подвижны и катились всегда в одну сторону .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cb38b49f608d4a8a5b	00023f0ffa--63e7ad1803b5dd74ad8e5c18	00023f0ffa--63e7b6cb38b49f608d4a8a5b	ff9094d9e7905a8eda5d15d5081132ea	APPROVED	2023-02-11T15:39:55.317
Китай тому пример , да и не только он .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cb5e82947f3f469ad4	00023f0ffa--63e7ad1603b5dd74ad8e5bcf	00023f0ffa--63e7b6cb5e82947f3f469ad4	8c4c051ad7b3ff51a0b17f4a9a829e24	APPROVED	2023-02-11T15:39:55.573
Итальянская полиция и карабинеры приведены в состояние повышенной готовности .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cbbf19e327ec3baa05	00023f0ffa--63e7ad1a03b5dd74ad8e5c7b	00023f0ffa--63e7b6cbbf19e327ec3baa05	0cdb99517840d81424ab2aa9fc1aad77	APPROVED	2023-02-11T15:39:55.580
Итальянская полиция и карабинеры приведены в состояние повышенной готовности .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cc17ea1a2f47459018	00023f0ffa--63e7ad1a03b5dd74ad8e5c7b	00023f0ffa--63e7b6cc17ea1a2f47459018	7970c2dd76e091324c93c50f799ff30f	APPROVED	2023-02-11T15:39:56.678
Китай тому пример , да и не только он .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cc31137e5dec1c9c79	00023f0ffa--63e7ad1603b5dd74ad8e5bcf	00023f0ffa--63e7b6cc31137e5dec1c9c79	2aed096bfaa5341c90ede8b38edce529	APPROVED	2023-02-11T15:39:56.771
Они были подвижны и катились всегда в одну сторону .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cce0e9031110acc758	00023f0ffa--63e7ad1803b5dd74ad8e5c18	00023f0ffa--63e7b6cce0e9031110acc758	a8ac4b2eae3293dc58961bfd0694415c	APPROVED	2023-02-11T15:39:56.538
Итальянская полиция и карабинеры приведены в состояние повышенной готовности .			[5]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cd1d35f828b7ff8795	00023f0ffa--63e7ad1a03b5dd74ad8e5c7b	00023f0ffa--63e7b6cd1d35f828b7ff8795	34ddb15b00ac79c0a052f76006084079	APPROVED	2023-02-11T15:39:57.746
Они были подвижны и катились всегда в одну сторону .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cd31137e5dec1c9c87	00023f0ffa--63e7ad1803b5dd74ad8e5c18	00023f0ffa--63e7b6cd31137e5dec1c9c87	1660dc83a3b2806fb3c82eebb1d6db22	APPROVED	2023-02-11T15:39:57.337
Потому что хорошее должно быть и в виде приятного .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cd80b195458caa0c7b	00023f0ffa--63e7ad0803b5dd74ad8e598f	00023f0ffa--63e7b6cd80b195458caa0c7b	3dba53b06c2223a7281df14ba84dbb0a	APPROVED	2023-02-11T15:39:57.236
Не красть туалетную бумагу в учреждениях и междугородных поездах .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cdf231c761224fb285	00023f0ffa--63e7ad2003b5dd74ad8e5db5	00023f0ffa--63e7b6cdf231c761224fb285	730dca83dd752ef3a34fc5d68d34c342	APPROVED	2023-02-11T15:39:57.067
Они были подвижны и катились всегда в одну сторону .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6ce03b5dd74ad8f7500	00023f0ffa--63e7ad1803b5dd74ad8e5c18	00023f0ffa--63e7b6ce03b5dd74ad8f7500	cb11b48e08973ea783e7edbe9f5bacc3	APPROVED	2023-02-11T15:39:58.665
Китай тому пример , да и не только он .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cecf02855709a0fce7	00023f0ffa--63e7ad1603b5dd74ad8e5bcf	00023f0ffa--63e7b6cecf02855709a0fce7	ae71dad8da578d7971bc8eaec42fbb56	APPROVED	2023-02-11T15:39:58.050
Не красть туалетную бумагу в учреждениях и междугородных поездах .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cee0e9031110acc793	00023f0ffa--63e7ad2003b5dd74ad8e5db5	00023f0ffa--63e7b6cee0e9031110acc793	2de29bdbc2290c68c4091b56ce3c624c	APPROVED	2023-02-11T15:39:58.570
Не красть туалетную бумагу в учреждениях и междугородных поездах .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cf38b49f608d4a8ab2	00023f0ffa--63e7ad2003b5dd74ad8e5db5	00023f0ffa--63e7b6cf38b49f608d4a8ab2	33f2bddfcafd962afbf00a98c01e2aa2	APPROVED	2023-02-11T15:39:59.842
Китай тому пример , да и не только он .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cf5e82947f3f469b21	00023f0ffa--63e7ad1603b5dd74ad8e5bcf	00023f0ffa--63e7b6cf5e82947f3f469b21	627f4c47529f63e1e76713338b5e89d2	APPROVED	2023-02-11T15:39:59.210
Они были подвижны и катились всегда в одну сторону .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cfe0e9031110acc7c4	00023f0ffa--63e7ad1803b5dd74ad8e5c18	00023f0ffa--63e7b6cfe0e9031110acc7c4	3b0d031e1f880aacc591b507ab34df1c	APPROVED	2023-02-11T15:39:59.922
Итальянская полиция и карабинеры приведены в состояние повышенной готовности .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6cff231c761224fb2dc	00023f0ffa--63e7ad1a03b5dd74ad8e5c7b	00023f0ffa--63e7b6cff231c761224fb2dc	10a0bf48d77e7da662601c4f6743a483	APPROVED	2023-02-11T15:39:59.876
Итальянская полиция и карабинеры приведены в состояние повышенной готовности .			[6]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d0577f0875d59abe09	00023f0ffa--63e7ad1a03b5dd74ad8e5c7b	00023f0ffa--63e7b6d0577f0875d59abe09	847e53fa8099557dfb8fc14707e1b45e	APPROVED	2023-02-11T15:40:00.982
Сотрудница туалета закатила глаза и заговорила тихо и быстро .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d0577f0875d59abe0a	00023f0ffa--63e7ad0e03b5dd74ad8e5a6e	00023f0ffa--63e7b6d0577f0875d59abe0a	50a185e7e0e759f07be45a9ffafae074	APPROVED	2023-02-11T15:40:00.988
Не красть туалетную бумагу в учреждениях и междугородных поездах .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d06458d9668b28e473	00023f0ffa--63e7ad2003b5dd74ad8e5db5	00023f0ffa--63e7b6d06458d9668b28e473	059c462a75d0ca5329eeb74b920c236f	APPROVED	2023-02-11T15:40:00.686
Потому что хорошее должно быть и в виде приятного .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d103b5dd74ad8f7562	00023f0ffa--63e7ad0803b5dd74ad8e598f	00023f0ffa--63e7b6d103b5dd74ad8f7562	14faac6951518d2ac0e04d5c1ed1fca4	APPROVED	2023-02-11T15:40:01.244
Они были подвижны и катились всегда в одну сторону .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d15aa2d3277b3190bc	00023f0ffa--63e7ad1803b5dd74ad8e5c18	00023f0ffa--63e7b6d15aa2d3277b3190bc	bc75a343cc1222bd6f634e290298428f	APPROVED	2023-02-11T15:40:01.274
Итальянская полиция и карабинеры приведены в состояние повышенной готовности .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d203b5dd74ad8f757e	00023f0ffa--63e7ad1a03b5dd74ad8e5c7b	00023f0ffa--63e7b6d203b5dd74ad8f757e	63ff11f7d03b84244e5db7e9b1c8a151	APPROVED	2023-02-11T15:40:02.011
Они были подвижны и катились всегда в одну сторону .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d21befc713189a2519	00023f0ffa--63e7ad1803b5dd74ad8e5c18	00023f0ffa--63e7b6d21befc713189a2519	77ba3de3a0ac415bc7d9aa0db8a00634	APPROVED	2023-02-11T15:40:02.677
Итальянская полиция и карабинеры приведены в состояние повышенной готовности .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d2577f0875d59abe2f	00023f0ffa--63e7ad1a03b5dd74ad8e5c7b	00023f0ffa--63e7b6d2577f0875d59abe2f	d783a6f9a5f397cc9a672404701d573e	APPROVED	2023-02-11T15:40:02.967
Сотрудница туалета закатила глаза и заговорила тихо и быстро .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d2ca25f11eaf05649f	00023f0ffa--63e7ad0e03b5dd74ad8e5a6e	00023f0ffa--63e7b6d2ca25f11eaf05649f	25cff64548e182d925c57e82c4faf6d3	APPROVED	2023-02-11T15:40:02.359
Не красть туалетную бумагу в учреждениях и междугородных поездах .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d2f231c761224fb332	00023f0ffa--63e7ad2003b5dd74ad8e5db5	00023f0ffa--63e7b6d2f231c761224fb332	65f304ccc3b827a0a22c039d61bb6b4d	APPROVED	2023-02-11T15:40:02.394
Потому что хорошее должно быть и в виде приятного .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d2f231c761224fb341	00023f0ffa--63e7ad0803b5dd74ad8e598f	00023f0ffa--63e7b6d2f231c761224fb341	5637d9565821105e14863c70b34a3e86	APPROVED	2023-02-11T15:40:02.754
Сотрудница туалета закатила глаза и заговорила тихо и быстро .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d32b041c6b27aa79df	00023f0ffa--63e7ad0e03b5dd74ad8e5a6e	00023f0ffa--63e7b6d32b041c6b27aa79df	a13ee26dd254695f4fb3a6628497a3fd	APPROVED	2023-02-11T15:40:03.778
Не красть туалетную бумагу в учреждениях и междугородных поездах .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d3577f0875d59abe3e	00023f0ffa--63e7ad2003b5dd74ad8e5db5	00023f0ffa--63e7b6d3577f0875d59abe3e	f2c4b19c44b4c7b3eb1be0c85ad49dc6	APPROVED	2023-02-11T15:40:03.553
Не красть туалетную бумагу в учреждениях и междугородных поездах .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d41d35f828b7ff884d	00023f0ffa--63e7ad2003b5dd74ad8e5db5	00023f0ffa--63e7b6d41d35f828b7ff884d	0c2627b94e0a236ea959448faa25f410	APPROVED	2023-02-11T15:40:04.287
Они были подвижны и катились всегда в одну сторону .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d42b041c6b27aa79e6	00023f0ffa--63e7ad1803b5dd74ad8e5c18	00023f0ffa--63e7b6d42b041c6b27aa79e6	f08d4b7de10493aac3e29c92de3ccd2b	APPROVED	2023-02-11T15:40:04.053
Они были подвижны и катились всегда в одну сторону .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d42b041c6b27aa7a00	00023f0ffa--63e7ad1803b5dd74ad8e5c18	00023f0ffa--63e7b6d42b041c6b27aa7a00	5a2826fc2abd9f9ff42404babdde1928	APPROVED	2023-02-11T15:40:04.856
Итальянская полиция и карабинеры приведены в состояние повышенной готовности .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d46458d9668b28e4c4	00023f0ffa--63e7ad1a03b5dd74ad8e5c7b	00023f0ffa--63e7b6d46458d9668b28e4c4	edca193421c852528ac33afd4fb1ea0a	APPROVED	2023-02-11T15:40:04.196
Сотрудница туалета закатила глаза и заговорила тихо и быстро .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d46c63877b65b9b620	00023f0ffa--63e7ad0e03b5dd74ad8e5a6e	00023f0ffa--63e7b6d46c63877b65b9b620	44a68fb1e73695a2b8e0833c35acf3b2	APPROVED	2023-02-11T15:40:04.774
Я не верю в кровавый террор сверху в России .			[5]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d4bf19e327ec3baa92	00023f0ffa--63e7ad0903b5dd74ad8e59a6	00023f0ffa--63e7b6d4bf19e327ec3baa92	f65d4387a27d6332423101e1d9afa836	APPROVED	2023-02-11T15:40:04.375
Итальянская полиция и карабинеры приведены в состояние повышенной готовности .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d52b041c6b27aa7a0b	00023f0ffa--63e7ad1a03b5dd74ad8e5c7b	00023f0ffa--63e7b6d52b041c6b27aa7a0b	6daf7b54b87ebd59aab292331c1e7277	APPROVED	2023-02-11T15:40:05.198
Я не верю в кровавый террор сверху в России .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d56458d9668b28e4dd	00023f0ffa--63e7ad0903b5dd74ad8e59a6	00023f0ffa--63e7b6d56458d9668b28e4dd	c513ef65c25896838b1c5538922c3839	APPROVED	2023-02-11T15:40:05.324
Не отрицают они и возможности участия в муниципальных выборах .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d56458d9668b28e4ed	00023f0ffa--63e7ad0e03b5dd74ad8e5a65	00023f0ffa--63e7b6d56458d9668b28e4ed	360f6b6fe061ba9e1c293249721260ce	APPROVED	2023-02-11T15:40:05.807
Не красть туалетную бумагу в учреждениях и междугородных поездах .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d58063982b2208f6ab	00023f0ffa--63e7ad2003b5dd74ad8e5db5	00023f0ffa--63e7b6d58063982b2208f6ab	61597083bd3eb0cc1e553fb1f3908c20	APPROVED	2023-02-11T15:40:05.368
Сотрудница туалета закатила глаза и заговорила тихо и быстро .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d5fe1ec76f5c4ec30f	00023f0ffa--63e7ad0e03b5dd74ad8e5a6e	00023f0ffa--63e7b6d5fe1ec76f5c4ec30f	a60874409ee2201406217e934523097e	APPROVED	2023-02-11T15:40:05.600
Не красть туалетную бумагу в учреждениях и междугородных поездах .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d6006a84029c3dd1ef	00023f0ffa--63e7ad2003b5dd74ad8e5db5	00023f0ffa--63e7b6d6006a84029c3dd1ef	040566304c16c70bcd5b39b1552177df	APPROVED	2023-02-11T15:40:06.208
Сотрудница туалета закатила глаза и заговорила тихо и быстро .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d603b5dd74ad8f762f	00023f0ffa--63e7ad0e03b5dd74ad8e5a6e	00023f0ffa--63e7b6d603b5dd74ad8f762f	420982db70b405e2bcdc1dc117ee6dfc	APPROVED	2023-02-11T15:40:06.449
Не отрицают они и возможности участия в муниципальных выборах .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d603b5dd74ad8f7640	00023f0ffa--63e7ad0e03b5dd74ad8e5a65	00023f0ffa--63e7b6d603b5dd74ad8f7640	6807710ddb6f9250a8b1212697d827e5	APPROVED	2023-02-11T15:40:06.701
Я не верю в кровавый террор сверху в России .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b6d638b49f608d4a8b3b	00023f0ffa--63e7ad0903b5dd74ad8e59a6	00023f0ffa--63e7b6d638b49f608d4a8b3b	6f8e2820536a90d373db528301340d5d	APPROVED	2023-02-11T15:40:06.228
