sentence,avg_judgement,language,total_lemma_freq,num_tokens,avg_token_length
"In New York Stock Exchange composite trading, Carbide closed at $ 24.50 a share, down 50 cents.",2.5,English,30.449805181808266,17,4.647058823529412
"In the latest nine months, Ford earned $ 3.52 billion, or $ 7.51 a share, compared with $ 4.14 billion, or $ 8.53 a share.",3.25,English,62.08968363073558,25,3.92
That debt is part of the $ 2.1 billion of Holiday debt that Bass PLC of Britain said it would retire or assume when it agreed to buy the Holiday Inn business in August.,4.4,English,114.58041025793652,34,3.9705882352941178
"Dan J. Hartwell, 41, executive vice president of Bank One, Dover, was named president and chief executive of the Dover bank, succeeding Mr. Pissocra.",3.5,English,57.515661699464026,24,5.25
"Meanwhile, there was an awful lot of confusion.",1.45,English,32.08946091067145,8,5.0
CRA Ltd. said it agreed to sell a 40 % stake in its Howick coal mine in the state of New South Wales to Mitsubishi Development Pty. of Japan.,3.45,English,82.17498213343352,29,3.896551724137931
"In addition, Delmed is exploring distribution arrangements with Fresenius USA, Delmed said.",2.55,English,25.469503021727622,12,6.666666666666667
Those include Rhin et Moselle Vie and Via Assurances.,2.1,English,11.400968699602963,9,5.0
"The ad agency's pretax profit margins were slightly under 10 % at the time of the takeover, according to analysts; London-based WPP's goal is to increase margins to 12 %.",4.2,English,89.22629578940774,30,4.7
"Ali Khalifa Al-Sabah, Kuwait's oil minister, recently estimated OPEC capacity at 25 million barrels a day.",2.9,English,35.98548662764961,16,5.6875
Mr. Skase's statement was addressed to the stock exchange and appeared to be a response to the inquiry.,2.4,English,72.78004494350539,18,4.777777777777778
"The White House said he plans to hold a series of private White House meetings, mostly with Senate Democrats, to try to persuade lawmakers to fall in line behind the tax cut.",2.9,English,110.77996150028424,32,4.46875
"Separately, Chrysler said it will idle for four weeks the St. Louis assembly plant that builds the Chrysler LeBaron and Dodge Daytona models.",2.75,English,65.90177735141019,23,5.173913043478261
"The offering, Series 1989-85, is backed by Fannie Mae 9 % securities.",3.2,English,17.822711029787275,12,4.833333333333333
"Roland J. Hawkins, chairman of Jet Vacations Inc., was elected to the board of this cruise line.",1.75,English,50.53756609438099,17,4.705882352941177
"Campeau Corp., the chain's owner, declined to comment on the report.",1.75,English,38.540885609416954,11,5.2727272727272725
"In a Securities and Exchange Commission filing, Norwood said it's part of a group that holds 525,546 Phoenix Technologies common shares, or a 5.3 % stake.",4.25,English,72.91894926032737,26,4.961538461538462
"Citicorp fell 1/2 to 32, and Manufacturers Hanover slipped 3/8 to 40 1/4.",4.05,English,24.46054338699487,13,4.6923076923076925
"In the third quarter, BSB earned $ 2 million, up from $ 1.8 million a year earlier.",2.6,English,47.029646822774005,17,3.9411764705882355
The spinoff should solve a problem for the parent.,1.35,English,32.52469287311952,9,4.666666666666667
It also adds to the mystery of the venture.,1.55,English,35.968116782421994,9,3.888888888888889
"UAL currently has 22.6 million shares, fully diluted.",2.45,English,17.915883026893187,8,5.75
"The price of coffee has gone down almost 45 % since the beginning of the year, to the lowest level (after inflation) since the Great Depression.",1.9,English,95.55153390562435,26,4.576923076923077
"The television units of Paramount Communications Inc. and MCA Inc. are exploring the possibility of offering prime-time programming to independent stations two nights a week, industry executives say.",3.5,English,84.92648335166625,28,6.142857142857143
"The Nasdaq Financial Index rose 2.09, to 454.86.",2.1,English,9.495339567994746,8,5.125
"The earthquake that hit the San Francisco Bay area isn't likely to result in wholesale downgrading of bond ratings, officials at the two major rating agencies said.",3.25,English,90.4732831635086,27,5.111111111111111
"Operating profit climbed 51 %, to 572 million francs from 378 million in the first half of 1988.",3.15,English,52.51644637213063,18,4.388888888888889
"Bass ended up 3 higher at 966, Guinness closed at 589, down 7, and Scottish & Newcastle dropped 11 to 359, but Whitbread Class A shares rose 17 to 363.",4.25,English,63.00845167651748,30,4.066666666666666
"American Cyanamid is a Wayne, N.J., chemicals, drugs and fertilizer concern.",2.25,English,28.500599034735192,11,6.0
"Following the release of the company's fourth-quarter earnings, Apple Computer dropped 3/4 to 48 on volume of more than 2.3 million shares.",3.3,English,65.98492632322984,22,5.363636363636363
"Results for that quarter included a $ 30 million, or 40 cents a share, write-down associated with the consolidation of a facility.",3.75,English,74.05007158828491,22,4.954545454545454
"Ciba-Geigy is a Swiss pharmaceutical company and Chiron is based in Emeryville, Calif.",2.1,English,37.903918805277485,13,5.6923076923076925
"Although index arbitrage is said to add liquidity to markets, John Bachmann, managing partner of Edward D. Jones, says too much liquidity isn't a good thing",3.65,English,78.90471559852976,26,5.038461538461538
"However, Delta Air Lines fell 1 1/2 to 67 1/2 and USAir Group dropped 3/4 to 42 1/2.",4.15,English,24.92661241630548,18,3.7222222222222223
"At one point in the documentary, Mr. Sohmer, who is Jewish, says he felt rejected by many of the Protestants and Southerners he met at Yale.",2.65,English,92.13779435769084,26,4.423076923076923
"The delegation included a reporter from the New York Times, aides to Sen. Edward M. Kennedy and Rep. Les AuCoin, and Natural Resources Defense Council staff members.",2.95,English,50.21445276261675,27,5.148148148148148
October is a critical month for the privatization program.,1.5,English,33.92191461874296,9,5.555555555555555
"In addition, the agreement calls for Gilbert H. Lamphere, chairman of Prospect Group's executive committee, to be named chairman of a restructured board that will include four new independent directors.",3.0,English,97.07505028569335,30,5.766666666666667
"Silicon Graphics Inc., a fast-growing maker of computer workstations, said it landed two federal government contracts worth more than $ 100 million over the next five years.",2.8,English,86.64634955365491,27,5.444444444444445
"Since last April, the investor has made seven so-called 13D filings in USAir, as he bought and sold the company's stock.",3.35,English,69.1451222876316,21,4.761904761904762
"By contrast, surgical abortion is 99 % effective.",1.75,English,15.606824113947237,8,5.25
"The agreements are with Security Pacific National Bank and an affiliate of Donaldson, Lufkin & Jenrette Securities Corp.",3.6,English,30.245946407803967,18,5.722222222222222
That was another reason the Street loved Santa Fe.,1.6,English,23.795302456245583,9,4.666666666666667
"Hilton rose 2 7/8 to 100, for example.",2.3,English,18.225574779001228,8,3.875
"In part, the trust cited the need to retain cash for possible acquisitions.",1.95,English,49.40716092832665,13,4.846153846153846
"One of the leaders behind the expanded use of 900 numbers is Call Interactive, a joint venture of giants American Express Co. and American Telephone & Telegraph Co.",3.4,English,70.99933265755654,28,4.892857142857143
"But early this year, PepsiCo Inc.'s Taco Bell unit and Wendy's International Inc. slashed prices and stepped up promotions, says John Rohs, an analyst for Wertheim Schroder & Co.",3.3,English,59.73945567834289,29,5.172413793103448
"By contrast, only 32 % expect an increase in the price of gold.",2.2,English,42.804189062892604,13,3.923076923076923
"And for now, at least, the competition isn't the only enemy.",1.55,English,49.17936532684195,11,4.545454545454546
"At that price, an analyst familiar with the machine said, the computer offers up to 10 times the performance of similar machines.",2.2,English,87.97310172816145,22,4.909090909090909
"U.S. steel imports in August fell 14 % from a year earlier to 1,531,000 tons, according to the American Iron and Steel Institute.",2.85,English,62.47222345720171,23,4.6521739130434785
"Indeed, the government is taking a calculated risk.",1.8,English,30.948498064033878,8,5.5
"Consider, for instance, two bond funds from Vanguard Group of Investment Cos. that were both yielding 8.6 % on a recent day.",2.9,English,65.06507432178891,22,4.681818181818182
"The printing customers that Quebecor will gain through Maxwell Graphics include the Sunday newspaper supplement Parade, Time, Sports Illustrated and TV Guide.",2.95,English,43.054968940783155,22,6.2272727272727275
"But several analysts and Japanese scientists familiar with the study, which was announced at a conference in Nagoya yesterday, expressed skepticism over the significance of the results.",3.35,English,99.91936519731463,27,5.888888888888889
"When Disney offered to pay Mr. Steinberg a premium for his shares, the New York investor didn't demand the company also pay a premium to other shareholders.",2.45,English,88.85876228641943,27,4.814814814814815
"The broadcast and publishing company reported net climbed to $ 80.8 million, or $ 4.56 a share, from $ 62.6 million, or $ 3.55 a share, in the year-earlier period.",3.8,English,85.55296018471945,30,4.466666666666667
Mr. Jones is attacking the problem on several fronts.,2.0,English,29.20459560861538,9,5.0
The local American Legion color guard led the way.,1.55,English,24.230855272873974,9,4.666666666666667
"The second part, consisting of $ 28 million of 11 3/4 % secured equipment certificates due June 15, 1995, was priced at 87.026 with a yield to maturity of 15.25 %.",4.4,English,75.44853613749467,31,4.290322580645161
"For the full fiscal year ending next March, Oji predicted that total sales of 477.00 billion yen, up from 420.68 billion yen in the previous fiscal year.",4.05,English,84.12043268769536,27,4.703703703703703
Source: Fulton Prebon (U.S.A.) Inc.,2.65,English,0.0,5,6.2
"Philip Morris disclosed little detailed information about performance by major business lines except to say that most, including Philip Morris U.S.A., Kraft General Foods and Miller Brewing Co., posted increased revenues.",3.7,English,76.95403401915395,31,6.161290322580645
